,id,title,release_date,genres,original_language,vote_average,vote_count,popularity,overview,runtime
5453,329833,Zoolander 2,2016-02-06,"['Comedy', 'Adventure', 'Action']",English,4.9,2023,14.061,Derek and Hansel are modelling again when an opposing company attempts to take them out from the business.,100
5454,11228,Daylight,1996-12-06,"['Action', 'Adventure', 'Thriller']",English,6.1,1343,13.806,A group of armed robbers fleeing the police head for the New Jersey Tunnel and run right into trucks transporting toxic waste. The spectacular explosion that follows results in both ends of the tunnel collapsing and the handful of people who survived the explosion are now in peril. Kit Latura is the only man with the skill and knowledge to lead the band of survivors out of the tunnel before the structure collapses.,115
5455,11827,Heavy Metal,1981-08-07,"['Animation', 'Science Fiction', 'Adventure', 'Fantasy', 'Music']",English,6.5,580,18.054,"The embodiment of ultimate evil, a glowing orb terrorizes a young girl with bizarre stories of dark fantasy, eroticism and horror.",90
5456,698779,Room Salon College Girls 3,2020-04-17,"['Romance', 'Action']",Korean,5.0,6,17.1,"Hee-jung, a college student, uses up a lot of money on Bitcoin and so she can't pay back her friend, Joo-yeong. Worried, she came to work at a room salon and pays off the money she borrowed. Seeing how Hee-jung is, Joo-yeong tells her she wants to work at the room salon, too. Eventually, they both became aces! Until the vacation ends, they are slowly getting money, their hot services are attracting more and more customers...",70
5457,525,The Blues Brothers,1980-06-16,"['Music', 'Comedy', 'Action', 'Crime']",English,7.7,3697,13.754,"Jake Blues, just released from prison, puts his old band back togther to save the Catholic home where he and his brother Elwood were raised.",133
5458,2064,While You Were Sleeping,1995-04-21,"['Romance', 'Comedy']",English,7.0,1501,14.503,"A transit worker pulls commuter Peter off railway tracks after he's mugged, but—while he's in a coma—his family mistakenly thinks she's Peter's fiancée, and she doesn't correct them. Things get more complicated when she falls for his brother, who's not quite sure that she's who she claims to be.",103
5459,1391,Y Tu Mamá También,2001-06-08,"['Drama', 'Romance']",Spanish,7.4,1291,20.304,"In Mexico, two teenage boys and an attractive older woman embark on a road trip and learn a thing or two about life, friendship, sex, and each other.",106
5460,440597,Wish Upon,2017-07-07,"['Horror', 'Thriller', 'Fantasy']",English,5.6,1182,18.311,"A teenage girl discovers a box with magical powers, but those powers comes with a deadly price.",90
5461,376867,Moonlight,2016-10-21,['Drama'],English,7.4,6471,17.01,"The tender, heartbreaking story of a young man’s struggle to find himself, told across three defining chapters in his life as he experiences the ecstasy, pain, and beauty of falling in love, while grappling with his own sexuality.",111
5462,11637,Are We There Yet?,2005-01-20,"['Family', 'Adventure', 'Comedy', 'Romance']",English,5.6,860,16.054,"The fledgling romance between Nick, a playboy bachelor, and Suzanne, a divorced mother of two, is threatened by a particularly harrowing New Years Eve. When Suzanne's work keeps her in Vancouver for the holiday, Nick offers to bring her kids to the city from Portland, Oregon. The kids, who have never liked any of the men their mom dates, are determined to turn the trip into a nightmare for Nick.",95
5463,107985,The World's End,2013-07-18,"['Comedy', 'Action', 'Science Fiction']",English,6.8,4830,14.305,Five friends who reunite in an attempt to top their epic pub crawl from 20 years earlier unwittingly become humankind's only hope for survival.,109
5464,11000,The Birdcage,1996-03-08,['Comedy'],English,7.0,963,13.051,A gay cabaret owner and his drag queen companion agree to put up a false straight front so that their son can introduce them to his fiancé's conservative moralistic parents.,117
5465,497814,Breaking In,2018-05-05,"['Thriller', 'Crime', 'Action']",English,6.0,599,11.56,"Shaun Russell takes her son and daughter on a weekend getaway to her late father's secluded, high-tech vacation home in the countryside. The family soon gets an unwelcome surprise when four men break into the house to find hidden money. After managing to escape, Shaun must now figure out a way to turn the tables on the desperate thieves and save her captive children.",88
5466,2323,Field of Dreams,1989-04-21,"['Drama', 'Fantasy', 'Comedy']",English,7.1,1255,16.8,"Ray Kinsella is an Iowa farmer who hears a mysterious voice telling him to turn his cornfield into a baseball diamond. He does, but the voice's directions don't stop -- even after the spirits of deceased ballplayers turn up to play.",107
5467,569016,No Mercy,2019-01-01,"['Action', 'Adventure', 'Thriller']",Korean,7.2,112,17.561,A woman seeks to take revenge when her younger sister disappears and she finds out that her sister suffered violence and sexual abuse from school bullies.,93
5468,15159,The Pink Panther 2,2009-02-06,"['Comedy', 'Mystery']",English,5.7,1000,17.302,"When legendary treasures from around the world are stolen, including the priceless Pink Panther Diamond, Chief Inspector Dreyfus is forced to assign Inspector Clouseau to a team of international detectives and experts charged with catching the thief and retrieving the stolen artifacts.",92
5469,11814,Weird Science,1985-08-01,"['Comedy', 'Romance', 'Science Fiction']",English,6.5,1198,15.55,"Two unpopular teenagers, Gary and Wyatt, fail at all attempts to be accepted by their peers. Their desperation to be liked leads them to ""create"" a woman via their computer. Their living and breathing creation is a gorgeous woman, Lisa, whose purpose is to boost their confidence level by putting them into situations which require Gary and Wyatt to act like men.",94
5470,633515,The Forgotten Battle,2021-06-05,"['War', 'History', 'Drama']",Dutch,7.1,547,16.326,"November 1944. On the flooded isle of Walcheren, Zeeland, thousands of Allied soldiers are battling the German army. Three young lives become inextricably connected. A Dutch boy fighting for the Germans, an English glider pilot and a girl from Zeeland connected to the resistance against her will, are forced to make crucial choices that impact both their own freedom and the freedom of others.",124
5471,685090,Schoolmistress 3,2020-03-20,['Romance'],Korean,5.7,7,13.025,"Ji-eun decides to become a tutor for Sang-woo's son, Sang-woo, in order to make sure he has a rich boyfriend.  When tutoring begins, Sang-woo, who was kicked by her older sister Hye-ran, is attracted to Ji-eun, who kindly teaches herself.  One day, Sang-woo witnesses the love affair of his father and Ji-eun, and falls into a sense of loss.  Meanwhile, Ji-eun overhears Ji-eun's conversations with a friend, and notices that Ji-eun's only goal is to meet her. In the end, Ji-eun notifies Ji-eun.  Ji-eun arrives to attend the last class, and because of her appointment with Sang-woo, she eventually gives up her body.",70
5472,164052,The Strange Thing About the Johnsons,2011-01-22,"['Drama', 'Comedy']",English,7.0,214,17.302,A dark domestic melodrama about the ties that bind and the ties that really bind.,29
5473,50727,The Servant,2010-06-02,"['Romance', 'Drama', 'History', 'Comedy']",Korean,6.0,24,12.772,"A servant falls in love with a girl whom his master also desires. Although the girl loves the servant, she also longs to improve her station in life.",124
5474,59,A History of Violence,2005-09-23,"['Drama', 'Thriller', 'Crime']",English,7.2,2798,14.801,An average family is thrust into the spotlight after the father commits a seemingly self-defense murder at his diner.,96
5475,74078,Scars,2005-09-16,['Drama'],Spanish,7.2,83,21.29,"The story of a dysfunctional couple, whose problems will inevitably deteriorate their marriage and their son's life.",105
5476,240341,Ghost in the Shell Arise - Border 3: Ghost Tears,2014-06-28,"['Action', 'Animation', 'Science Fiction']",Japanese,6.9,130,12.053,"Posing as lovers on vacation, Motoko and Batou work to try to stop a terrorist organization whose symbol is the Scrasath. Meanwhile, Togusa investigates a murder of a man who possessed a prosthetic leg manufactured by the Mermaid's Leg corporation.",59
5477,252444,Get Married If You Can,2014-02-14,"['Comedy', 'Romance']",Spanish,7.4,183,19.802,"Ana Paula catches her fiancé cheating. After a night of drinking, she wakes up far from home, not so certain she wants to go back.",107
5478,721625,Songbird,2020-12-10,"['Thriller', 'Romance', 'Drama', 'Mystery']",English,6.2,632,17.568,"During a pandemic lockdown, Nico, a young man with rare immunity, must overcome martial law, murderous vigilantes and a powerful family to reunite with his love, Sara.",85
5479,283591,The Secret Scripture,2017-03-23,"['Drama', 'Romance']",English,7.4,251,13.004,"The hidden memoir of an elderly woman confined to a mental hospital reveals the history of her passionate yet tortured life, and of the religious and political upheavals in Ireland during the 1920s and 30s.",108
5480,1007430,Sitio Diablo,2022-08-26,"['Action', 'Drama']",Tagalog,4.7,3,15.961,"A story about a gangster couple who returns to Sitio Diablo, a gangland in Manila, and form a new gang, Illustrados. A bloodbath is set to happen when they face their old gang, Los Hijos Diablos who rules Sitio Diablo.",98
5481,76494,What to Expect When You're Expecting,2012-05-17,"['Romance', 'Comedy', 'Drama']",English,6.0,1668,16.498,"Challenges of impending parenthood turn the lives of five couples upside down. Two celebrities are unprepared for the surprise demands of pregnancy; hormones wreak havoc on a baby-crazy author, while her husband tries not to be outdone by his father, who's expecting twins with his young trophy wife; a photographer's husband isn't sure about his wife's adoption plans; a one-time hook-up results in a surprise pregnancy for rival food-truck owners.",110
5482,844547,Taurus,2022-11-18,"['Drama', 'Music']",English,7.3,10,16.957,"A rising but troubled musician searches for the inspiration to record one last song, pushing himself deep into the void.",98
5483,658228,My Daughter's Lover 3,2019-12-05,['Romance'],Korean,4.7,3,17.149,"Mi-seon loves her family, but she loves having sex with younger men. One day, she hears her sex partner, Jeong-woo, has a brother and she feels more attracted to the younger man.  Mi-seon goes to Jeong-woo's house and tries to seduce his brother when he's alone.  However, her new sex partner is her daughter's boyfriend.",70
5484,225745,Steins;Gate: The Movie - Load Region of Déjà Vu,2013-04-20,"['Science Fiction', 'Animation', 'Drama']",Japanese,7.6,271,18.299,"One year after the events of the anime, Rintarou begins to feel the repercussions of extensive time travel, and eventually completely fades from reality. Kurisu, being the only companion to remember him, now must find a way to bring him back.",90
5485,460555,Operation Red Sea,2018-02-16,"['Action', 'Thriller', 'War', 'Drama']",Chinese,7.1,219,15.803,"A squad of the Jiaolong Commando Unit - Sea Dragon, a spec ops team of the Chinese Navy, carries out a hostage rescue operation in the nation of Yewaire, on the Arabian Peninsula, and fiercely fights against local rebel groups and Zaka, a terrorist organization.",139
5486,4588,"Lust, Caution",2007-09-27,"['Action', 'Drama', 'Romance', 'Thriller']",Chinese,7.2,568,18.296,"During World War II, a secret agent must seduce then assassinate an official who works for the Japanese puppet government in Shanghai. Her mission becomes clouded when she finds herself falling in love with the man she is assigned to kill.",158
5487,1705,Battle for the Planet of the Apes,1973-06-15,"['Action', 'Science Fiction']",English,5.7,762,14.794,"The fifth and final episode in the Planet of the Apes series. After the collapse of human civilization, a community of intelligent apes led by Caesar lives in harmony with a group of humans. Gorilla General Aldo tries to cause an ape civil war and a community of human mutants who live beneath a destroyed city try to conquer those whom they perceive as enemies. All leading to the finale.",93
5488,211954,Instructions Not Included,2013-07-20,"['Comedy', 'Drama']",Spanish,7.7,783,15.798,"Valentin is Acapulco's resident playboy, until a former fling leaves a baby on his doorstep and him heading with her out of Mexico.",122
5489,556984,The Trial of the Chicago 7,2020-09-25,"['Drama', 'History']",English,7.7,2656,20.162,What was supposed to be a peaceful protest turned into a violent clash with the police. What followed was one of the most notorious trials in history.,130
5490,803923,Every Breath You Take,2021-04-02,['Thriller'],English,6.0,198,16.517,"A psychiatrist, whose client commits suicide, finds his family life disrupted after introducing her surviving brother to his wife and daughter.",105
5491,11954,Lifeforce,1985-06-21,"['Horror', 'Science Fiction', 'Thriller']",English,6.3,478,15.793,A space shuttle mission investigating Halley's Comet brings back a malevolent race of space vampires who transform most of London's population into zombies. The only survivor of the expedition and British authorities attempt to capture a mysterious but beautiful alien woman who appears responsible.,102
5492,724989,Hard Kill,2020-10-23,"['Action', 'Thriller']",English,5.1,448,12.062,"The work of billionaire tech CEO Donovan Chalmers is so valuable that he hires mercenaries to protect it, and a terrorist group kidnaps his daughter just to get it.",98
5493,20178,World's Greatest Dad,2009-08-20,"['Comedy', 'Romance', 'Drama']",English,6.6,515,14.295,"In the wake of a freak accident, Lance suffers the worst tragedy and the greatest opportunity of his life. He is suddenly faced with the possibility of fame, fortune and popularity, if he can only live with the knowledge of how he got there.",99
5494,10797,Terkel in Trouble,2004-04-02,"['Animation', 'Comedy', 'Music']",Danish,6.4,86,23.727,"6th-grader Terkel begins experiencing a streak of bad luck after sitting on a black spider. His teacher dies and is replaced by the strange Justin. At home, Terkel's Uncle Stewart erupts in sporadic fits of rage, and at school Terkel is bullied by two boys after they learn that fat Doris likes him. On a school camping trip, Terkel begins receiving death threats and must figure out who wants to kill him.",77
5495,457335,Guns Akimbo,2020-02-27,"['Comedy', 'Action']",English,6.5,1963,15.257,"An ordinary guy suddenly finds himself forced to fight a gladiator-like battle for a dark website that streams the violence for viewers. In order to survive and rescue his kidnapped ex-girlfriend, he must battle Nix, a heavily armed and much more experienced fighter.",95
5496,24100,The Little Vampire,2000-10-27,"['Family', 'Adventure', 'Comedy', 'Fantasy']",English,6.8,357,12.792,"Based on the popular books, the story tells of Tony who wants a friend to add some adventure to his life. What he gets is Rudolph, a vampire kid with a good appetite. The two end up inseparable, but their fun is cut short when all the hopes of the vampire race could be gone forever in single night. With Tony's access to the daytime world, he helps them to find what they've always wanted.",95
5497,41515,Yogi Bear,2010-12-17,"['Comedy', 'Family', 'Animation', 'Adventure']",English,5.6,777,15.544,"A documentary filmmaker travels to Jellystone Park to shoot a project and soon crosses paths with Yogi Bear, his sidekick Boo-Boo, and Ranger Smith.",80
5498,24253,The Girl Who Played with Fire,2009-09-18,"['Drama', 'Action', 'Thriller', 'Crime', 'Mystery']",Swedish,7.0,1472,14.293,"Mikael Blomkvist, publisher of Millennium magazine, has made his living exposing the crooked and corrupt practices of establishment Swedish figures. So when a young journalist approaches him with a meticulously researched thesis about sex trafficking in Sweden and those in high office who abuse underage girls, Blomkvist immediately throws himself into the investigation.",130
5499,13199,American Me,1992-03-13,"['Crime', 'Drama']",English,7.4,302,17.041,"During his 18 years in Folsom Prison, street-gang leader Santana rules over all the drug-and-murder activities behind bars. Upon his release, Santana goes back to his old neighborhood, intending to lead a peaceful, crime-free life. But his old gang buddies force him back into his old habits.",125
5500,824,Moulin Rouge!,2001-05-24,"['Drama', 'Romance', 'Music']",English,7.6,4109,13.792,"A celebration of love and creative inspiration takes place in the infamous, gaudy and glamorous Parisian nightclub, at the cusp of the 20th century. A young poet, who is plunged into the heady world of Moulin Rouge, begins a passionate affair with the club's most notorious and beautiful star.",128
5501,157547,Oculus,2013-09-08,['Horror'],English,6.4,2642,17.044,A woman tries to exonerate her brother's murder conviction by proving that the crime was committed by a supernatural phenomenon.,104
5502,9884,Collateral Damage,2002-02-06,"['Action', 'Thriller', 'Drama']",English,5.7,1210,11.791,Firefighter Gordon Brewer is plunged into the complex and dangerous world of international terrorism after he loses his wife and child in a bombing credited to Claudio 'The Wolf' Perrini.,108
5503,15655,The Tigger Movie,2000-02-11,"['Family', 'Animation', 'Comedy']",English,6.5,495,13.991,"Winnie the Pooh, Piglet, Owl, Kanga, Roo, and Rabbit are preparing a suitable winter home for Eeyore, the perennially dejected donkey, but Tigger's continual bouncing interrupts their efforts. Rabbit suggests that Tigger go find others of his kind to bounce with, but Tigger thinks ""the most wonderful thing about tiggers is"" he's ""the only one!"" Just in case though, the joyously jouncy feline sets out to see if he can find relatives.",77
5504,2789,The Chronicles of Riddick,2004-06-11,"['Action', 'Science Fiction']",English,6.5,3592,10.156,"After years of outrunning ruthless bounty hunters, escaped convict Riddick suddenly finds himself caught between opposing forces in a fight for the future of the human race. Now, waging incredible battles on fantastic and deadly worlds, this lone, reluctant hero will emerge as humanity's champion - and the last hope for a universe on the edge of annihilation.",119
5505,256962,Little Boy,2015-04-23,"['Comedy', 'Drama', 'War']",English,7.2,483,12.044,An eight-year-old boy is willing to do whatever it takes to end World War II so he can bring his father home. The story reveals the indescribable love a father has for his little boy and the love a son has for his father.,106
5506,9799,The Fast and the Furious,2001-06-22,"['Action', 'Crime', 'Thriller']",English,6.9,8850,13.935,"Dominic Toretto is a Los Angeles street racer suspected of masterminding a series of big-rig hijackings. When undercover cop Brian O'Conner infiltrates Toretto's iconoclastic crew, he falls for Toretto's sister and must choose a side: the gang or the LAPD.",106
5507,468224,Tolkien,2019-05-03,"['War', 'Drama', 'Romance']",English,7.0,1238,18.75,"England, early 20th century. The future writer and philologist John Ronald Reuel Tolkien (1892-1973) and three of his schoolmates create a strong bond between them as they share the same passion for literature and art, a true fellowship that strengthens as they grow up, but the outbreak of World War I threatens to shatter it.",112
5508,41473,Flower & Snake II,2005-05-14,"['Drama', 'Thriller', 'Romance']",Japanese,6.2,20,16.639,"The beautiful Shizuko (Aya Sugimoto) and her husband Tooyama Takayoshi (Jo Shishido) have a loving relationship, But Takayoshi is getting older and isn't always able to perform. His primary source of gratification involves observing his wife in sadomasochistic scenarios so he commissions a painter, skilled in the arts of bondage to bring these fantasies to life. Soon, Shiziko becomes a willing and submissive participant in fulfilling the S&M fantasies of not only her husband but a slew of rich lecherous men.",118
5509,20523,Animal Crossing: The Movie,2006-12-16,"['Animation', 'Drama', 'Family']",Japanese,6.9,42,15.799,"This is the story of a young self-reliant girl called Ai, who one day, moves into the Animal Village. While working at Tom Nook's shop ""Nook's Cranny"" she begins living her life away from her family. To begin with, she doesn't know left from right, but under the guidance of Mayor Tortimer, the angry but correct Mr. Resetti, and the wandering musician K.K. Slider among others, she is eventually accepted as a member of the village. One night as she walked along the beach, she finds a message in the bottle. It sets her off on a quest of planting pine trees around the village to fulfill a miracle on the eve of the Winter Festival",87
5510,144,Wings of Desire,1987-05-17,"['Drama', 'Fantasy', 'Romance']",German,7.8,1086,15.037,"Two angels, Damiel and Cassiel, glide through the streets of Berlin, observing the bustling population, providing invisible rays of hope to the distressed but never interacting with them. When Damiel falls in love with lonely trapeze artist Marion, the angel longs to experience life in the physical world, and finds -- with some words of wisdom from actor Peter Falk -- that it might be possible for him to take human form.",128
5511,376660,The Edge of Seventeen,2016-11-18,"['Comedy', 'Drama']",English,7.2,3753,16.294,"Two high school girls are best friends until one dates the other's older brother, who is totally his sister's nemesis.",105
5512,1052627,Allowed,2022-11-23,['Comedy'],Spanish,2.0,1,12.932,"Rodrigo and Gabriela have been dating for years, sometimes their relationship seems like best friends, but deep down, they love each other. Their daily lives are disrupted when their best friends, Luz and Jorge, ask them who would be allowed.",0
5513,170657,Journey to the West: Conquering the Demons,2013-02-07,"['Action', 'Fantasy', 'Adventure', 'Comedy']",Chinese,7.0,303,16.041,"In a world plagued by demons who cause great human suffering, young demon hunter Tang Sanzang must fight against monstrous demons, as well as contend with a beautiful demon hunting woman on his path to enlightenment.",110
5514,11087,The Hand that Rocks the Cradle,1992-01-10,"['Drama', 'Thriller']",English,6.9,775,17.537,"A suburban family chooses seemingly sweet Peyton Flanders as their newborn's nanny. Only much later does the infant's mother, Claire Bartel, realize Peyton's true intentions -- to destroy Claire and replace her in the family. The nail-biting suspense builds quickly in this chilling psychological thriller about deception and bitter revenge.",110
5515,338766,Hell or High Water,2016-08-11,"['Western', 'Crime', 'Drama', 'Thriller']",English,7.3,4020,16.443,A divorced dad and his ex-con brother resort to a desperate scheme in order to save their family's farm in West Texas.,102
5516,24584,Get Real,1998-08-16,"['Drama', 'Romance']",English,6.8,132,12.037,"Steven spends his school days longing for all-star athlete John. But John has a gorgeous girlfriend, and Steven is still in the closet about being gay. The only one who knows the teenager's secret is his friend Linda. After a curious run-in with John in a public restroom, Steven starts to wonder if the jock is straight after all. When they start a romance, it threatens to expose the truth about both of them.",108
5517,21521,Project A: Part II,1987-08-19,"['Action', 'Comedy']",Cantonese,7.1,208,14.036,"Dragon is now transferred to be the police head of Sai Wan district, and has to contend with a gangster kingpin, anti-Manchu revolutionaries, some runaway pirates, Manchu Loyalists and a corrupt police superintendent.",101
5518,768939,Army of One,2020-12-14,['Action'],English,5.7,150,13.307,"Out hiking, Special Forces Brenner Baker stumbles onto a Cartel's compound. Her husband's killed and she's left for dead. The Cartel made two mistakes, killed her husband and left her alive. They won't live to make another.",87
5519,6961,The Wedding Date,2005-02-04,"['Comedy', 'Romance']",English,6.8,1056,14.037,"With the wedding of her younger sister fast approaching, Kat Ellis faces the undesirable prospect of traveling alone to London for the ceremony. While this is bad enough, Jeffrey, the man who left her as they moved closer to marriage, happens to be the groom's best man. Determined to show everyone -- most of all Jeffrey -- that her romantic life is as full and thrilling as ever, Kat hires a charming male escort as her date.",88
5520,955971,Honeymoon with My Mother,2022-04-29,['Comedy'],Spanish,6.4,134,15.336,"A young man is stood up at the altar. His overprotective mother decides to join him is what would have been his honeymoon, so as not to waste the trip. He ails while his mum enjoys the trip of her life.",110
5521,613911,Bliss,2021-02-05,"['Science Fiction', 'Romance', 'Drama']",English,5.6,525,13.758,"A mind-bending love story following Greg who, after recently being divorced and then fired, meets the mysterious Isabel, a woman living on the streets and convinced that the polluted, broken world around them is just a computer simulation. Doubtful at first, Greg eventually discovers there may be some truth to Isabel’s wild conspiracy.",103
5522,463116,The Stolen Princess,2018-03-07,"['Animation', 'Comedy', 'Adventure', 'Family']",Ukrainian,6.8,119,16.294,"This wonderful story happened in the age of valiant knights, beautiful princesses, and battling sorcerers. Ruslan, a wandering artist dreaming to become a knight, met beautiful Mila and fell in love with her; he didn’t even suspect that she is the King’s daughter. However, the lovers’ happiness wasn’t meant to last too long. Chernomor, the evil sorcerer, appeared in a magic vortex and stole Mila right before Ruslan’s eyes to transform her power of love into his own magic power. Without further ado, Ruslan sets out on a chase after the stolen princess to overcome all obstacles and to prove that real love is stronger than magic.",85
5523,531306,Rim of the World,2019-05-24,"['Science Fiction', 'Adventure', 'Action', 'Comedy']",English,6.0,855,14.047,"Stranded at a summer camp when aliens attack the planet, four teens with nothing in common embark on a perilous mission to save the world.",99
5524,10975,Operation Condor,1991-02-07,"['Action', 'Adventure', 'Crime', 'Thriller']",Cantonese,7.4,454,14.285,"Hired by a Spanish baron, Hong Kong treasure hunter Jackie, a.k.a. ""Asian Hawk"" and his entourage seek WWII Nazi gold buried in the Sahara Desert.",106
5525,12919,Can't Buy Me Love,1987-08-14,"['Drama', 'Comedy', 'Romance']",English,7.0,581,15.784,"Nerdy high schooler Ronald Miller rescues cheerleader Cindy Mancini from parental punishment after she accidentally destroys her mother's designer clothes. Ronald agrees to pay for the $1,000 outfit on one condition: that she will act as though they're a couple for an entire month. As the days pass, however, Cindy grows fond of Ronald, making him popular. But when Ronald's former best friend gets left behind, he realizes that social success isn't everything.",94
5526,260234,"Monster High: Frights, Camera, Action!",2014-03-25,"['Family', 'Animation', 'Fantasy']",English,7.3,107,13.788,"When Draculaura is led to believe she's the rightful heir to the vampire throne, she and her best ghoulfriends are whisked away to Transylvania for a royal coronation to die for. But they soon discover the hunt for the queen is not over yet. The Ghouls must locate an ancient artifact known as the Vampire's Heart in order to discover the identity of the true Vampire Queen. It's a fangtastic adventure that will lead them from the Tower of Londoom, to a haunted river boat in New Goreleans and finally to the glamorous boo-vie lots of Hauntlywood. Could this be the moment when Draculara finally receives her vampire powers and discovers screams really can come true?",72
5527,38057,The Secret of the Magic Gourd,2007-06-29,"['Drama', 'Family', 'Fantasy']",Chinese,7.4,101,14.285,"When schoolboy  Wang Bao discovers a magical gourd that can instantly grant his every wish, the awkward child suddenly becomes a hero amongst his curious classmates. When the gourd proves more of a burden than a blessing and the boy decides to get rid of it, he quickly discovers that's easier said than done.",85
5528,11127,Starship Troopers 3: Marauder,2008-07-19,"['Adventure', 'Science Fiction', 'Action']",English,4.7,422,16.735,"The war against the Bugs continues! A Federation Starship crash-lands on the distant Alien planet OM-1, stranding beloved leader Sky Marshal Anoke and several others, including comely but tough pilot Lola Beck. It's up to Colonel/General Johnny Rico, reluctant hero of the original Bug Invasion on Planet P, to lead a team of Troopers on a daring rescue mission.",105
5529,350650,Doraemon: Nobita and the Space Heroes,2015-03-07,"['Comedy', 'Animation', 'Family', 'Adventure', 'Science Fiction', 'Fantasy']",Japanese,6.3,64,12.207,"One day Doraemon, Nobita, Shizuka, Gian and Suneo were shooting a film as space heroes. When they were shooting the film in the open lot a boy called Aron comes and alerts them of aliens attacking his planet. They agree to help him by turning into real superheroes, but it isn't as easy as it looks.",100
5530,719410,Your Name Engraved Herein,2020-09-30,"['Romance', 'History', 'Drama']",Chinese,8.0,176,17.801,"In 1987, as martial law ends in Taiwan, Jia-han and Birdy fall in love amid family pressure, homophobia and social stigma.",118
5531,293768,Kidnap,2017-06-16,"['Drama', 'Thriller']",English,6.2,1190,16.539,A mother (in her Minivan) stops at nothing to recover her kidnapped son.,95
5532,1053419,A Not So Merry Christmas,2022-12-20,['Comedy'],Spanish,6.9,138,17.419,"A curse is placed on grinchy Chuy, who wakes up to find he's lived a full year, but is doomed to remember only Christmas Day. Every year. From now on.",99
5533,670266,Tremors: Shrieker Island,2020-10-20,"['Action', 'Horror']",English,6.2,147,17.05,"Graboids are illegally taken to a new island resort by a rich playboy as a dangerous form of trophy hunting, and Burt Gummer steps up to save the day.",103
5534,84427,House of Pleasures,2011-09-21,['Drama'],French,6.5,206,14.284,"A young woman begins a new life at the Apollonide bordello, a high-class brothel in Paris at the turn of the 20th century.",126
5535,362584,Kizumonogatari Part 2: Nekketsu,2016-08-19,"['Animation', 'Fantasy', 'Mystery']",Japanese,8.1,159,15.786,"Koyomi Araragi was turned into a vampire by the legendary vampire, Kiss-shot Acerola-orion Heart-under-blade, and he needs to revive the weakened vampire back to her complete form to return to being human again. The only way for Koyomi to achieve his goal is to fight the three vampire hunters – Dramaturgy, Episode and Guillotinecutter.",64
5536,22971,Dear John,2010-02-04,"['Drama', 'Romance', 'War']",English,6.8,3853,21.733,"While Sergeant John Tyree is home on two weeks leave from Germany, he meets Savannah after he dives into the ocean to retrieve Savannah's purse that had fallen off a pier. John eventually falls in love with Savannah, who promises to write to him until he returns from overseas.",108
5537,11006,Smokey and the Bandit,1977-05-26,"['Action', 'Adventure', 'Comedy']",English,6.9,608,16.028,"A race car driver tries to transport an illegal beer shipment from Texas to Atlanta in under 28 hours, picking up a reluctant bride-to-be on the way.",96
5538,12142,Alone in the Dark,2005-01-28,"['Action', 'Fantasy', 'Horror']",English,3.3,522,12.779,"Edward Carnby is a private investigator specializing in unexplainable supernatural phenomena. His cases delve into the dark corners of the world, searching for truth in the occult remnants of ancient civilizations. Now, the greatest mystery of his past is about to become the most dangerous case he has ever faced.",98
5539,1013228,I Used to Be Famous,2022-09-09,"['Comedy', 'Drama', 'Music']",English,7.2,151,14.107,A former boy band star unexpectedly gets a second shot at success when he forms a bond with a gifted young drummer.,104
5540,1955,The Elephant Man,1980-10-09,"['Drama', 'History']",English,8.1,3015,17.528,"A Victorian surgeon rescues a heavily disfigured man being mistreated by his ""owner"" as a side-show freak. Behind his monstrous façade, there is revealed a person of great intelligence and sensitivity. Based on the true story of Joseph Merrick (called John Merrick in the film), a severely deformed man in 19th century London.",124
5541,620725,Jexi,2019-10-10,['Comedy'],English,6.9,1046,15.29,"Phil's new phone comes with an unexpected feature, Jexi...an A.I. determined to keep him all to herself in a comedy about what can happen when you love your phone more than all else.",84
5542,129171,Fox Ghost,2002-01-01,"['Comedy', 'Fantasy']",Cantonese,5.0,2,15.338,"A handsome, outstanding student and always wins women's hearts, soon married to tycoon's daughter. To prepare for the upcoming exam, he moves in an abandoned house. During his stay, he meets two sexy, beautiful, and troublesome ghosts.",97
5543,403300,A Hidden Life,2019-12-11,"['Drama', 'War', 'History']",English,7.2,548,16.844,Austrian farmer Franz Jägerstätter faces the threat of execution for refusing to fight for the Nazis during World War II.,174
5544,115210,Stitches,2012-05-19,['Horror'],English,6.4,369,14.279,"The clumsy and unfunny clown Richard ""Stitches"" Grindle entertains at the 10th birthday party of little Tom, but the boy and his friends play a prank with Stitches, tying his shoelaces. Stitches slips, falls and dies. Six years later, Tom gives a birthday party for his friends at home, but Stitches revives to haunt the teenagers and revenge his death.",86
5545,420622,Professor Marston and the Wonder Women,2017-10-13,"['Drama', 'Romance']",English,7.2,760,16.784,"The unconventional life of Dr. William Marston, the Harvard psychologist and inventor who helped invent the modern lie detector test and created Wonder Woman in 1941.",108
5546,847981,Black Island,2021-08-17,['Thriller'],German,6.0,163,20.305,The dark secrets of a seemingly peaceful island threaten to swallow up an orphaned student when he grows close to a mysterious new teacher.,105
5547,3035,Frankenstein,1931-11-19,"['Drama', 'Horror', 'Science Fiction']",English,7.5,1323,14.027,"Dr. Henry Frankenstein attempts to create life by assembling a creature from body parts of the deceased. Aided by his loyal misshapen assistant, Fritz, Frankenstein succeeds in animating his monster, but, confused and traumatized, it escapes into the countryside and begins to wreak havoc. Frankenstein searches for the elusive being and eventually must confront his tormented creation.",70
